,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
1646,17, Private, 11th,7, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,12, United-States, <=50K
1647,18, Private, 11th,7, Never-married, Sales, Own-child, Other, Female,0,0,20, ?, <=50K
1648,19, Private, 11th,7, Never-married, Sales, Own-child, Other, Female,0,0,32, Nicaragua, <=50K
1649,53, Private, 11th,7, Widowed, Other-service, Own-child, White, Female,0,0,47, United-States, <=50K
1650,47, Private, 11th,7, Divorced, Craft-repair, Own-child, White, Male,0,0,8, United-States, <=50K
1651,30, Private, 11th,7, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
1652,28, Private, 11th,7, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
1653,27, Private, 11th,7, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
1654,39, Private, 11th,7, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
1655,39, Private, 11th,7, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
1656,51, Private, 11th,7, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
1657,30, Private, 11th,7, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
1658,22, Private, 11th,7, Divorced, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
1659,32, Private, 11th,7, Divorced, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
1660,54, Private, 11th,7, Divorced, Craft-repair, Own-child, White, Female,0,0,50, United-States, >50K
1661,55, Private, 11th,7, Divorced, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
1662,25, Private, 11th,7, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
1663,26, Private, 11th,7, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
1664,23, Private, 11th,7, Separated, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
1665,25, Private, 11th,7, Separated, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
1666,33, Private, 11th,7, Separated, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
1667,20, Private, 11th,7, Separated, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
1668,19, Private, 11th,7, Separated, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
1669,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,28, United-States, <=50K
1670,18, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,13, United-States, <=50K
1671,18, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,18, United-States, <=50K
1672,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,5, United-States, <=50K
1673,17, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,17, United-States, <=50K
1674,18, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,5, United-States, <=50K
1675,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,5, United-States, <=50K
1676,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
1677,24, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,39, United-States, <=50K
1678,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,2176,0,18, United-States, <=50K
1679,30, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,49, United-States, <=50K
1680,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,18, United-States, <=50K
1681,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,17, United-States, <=50K
1682,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,1719,18, United-States, <=50K
1683,17, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,10, United-States, <=50K
1684,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
1685,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,594,0,10, United-States, <=50K
1686,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
1687,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
1688,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
1689,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
1690,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
1691,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
1692,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
1693,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
1694,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
1695,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
1696,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
1697,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
1698,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
1699,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
1700,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, ?, <=50K
1701,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
1702,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
1703,18, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
1704,18, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
1705,18, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
1706,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
1707,17, Private, 11th,7, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
1708,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
1709,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,1721,15, United-States, <=50K
1710,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,15, Peru, <=50K
1711,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
1712,18, Private, 11th,7, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, United-States, <=50K
1713,20, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,15, United-States, <=50K
1714,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
1715,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
1716,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
1717,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
1718,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
1719,18, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
1720,17, Private, 11th,7, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, United-States, <=50K
1721,17, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,16, United-States, <=50K
1722,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
1723,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
1724,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
1725,18, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,16, United-States, <=50K
1726,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
1727,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
1728,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
1729,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
1730,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
1731,18, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
1732,19, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, ?, <=50K
1733,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
1734,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
1735,18, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
1736,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
1737,18, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
1738,18, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
1739,20, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
1740,17, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
1741,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
1742,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, Scotland, <=50K
1743,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,1055,0,20, United-States, <=50K
1744,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
1745,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
1746,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, England, <=50K
1747,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
1748,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
1749,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
1750,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
1751,18, Private, 11th,7, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
1752,18, Private, 11th,7, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K
1753,19, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
1754,17, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
1755,18, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
1756,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
1757,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
1758,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Peru, <=50K
1759,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
1760,19, Private, 11th,7, Never-married, Farming-fishing, Own-child, White, Male,0,0,24, United-States, <=50K
1761,19, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, United-States, <=50K
1762,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, United-States, <=50K
1763,18, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
1764,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
1765,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
1766,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
1767,17, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
1768,31, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
1769,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
1770,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
1771,19, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
1772,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
1773,19, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
1774,17, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
1775,18, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
1776,17, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
1777,22, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
1778,46, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
1779,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,594,0,30, United-States, <=50K
1780,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
1781,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
1782,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
1783,18, Private, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
1784,24, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
1785,18, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
1786,22, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
1787,40, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,35, United-States, <=50K
1788,17, Private, 11th,7, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
1789,23, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
1790,33, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
1791,33, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
1792,36, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
1793,25, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
1794,35, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,6849,0,40, United-States, <=50K
1795,22, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
1796,17, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,594,0,40, United-States, <=50K
1797,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
1798,18, Private, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
1799,17, Private, 11th,7, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
1800,20, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
1801,24, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
1802,32, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
1803,30, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
1804,19, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, <=50K
1805,90, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
1806,19, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
1807,17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
1808,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
